id,userId,searchDate,networkCount,offenseType
970c7810-fcde-4788-8862-3f472d48b220,***,2026-08-11T13:23:35.055Z,153,Criminal Motor Vehicle Offense (incl. Road Rage/Reckless)
fe85a837-68c0-42b2-be25-aafdd6e79492,***,2026-08-12T19:41:05.379Z,146,Hit and Run/Car Accident
c4da55e6-4ed3-4890-bb70-752e0d0edd6d,***,2026-08-12T20:12:25.822Z,153,Hit and Run/Car Accident
c2348746-65ce-4ae6-9a36-611145110040,***,2026-08-25T22:24:30.989Z,1,Destruction/Damage/Vandalism of Property
b32fc85e-ac76-4c76-b658-364b28319f8a,***,2026-08-25T23:04:27.633Z,1,Destruction/Damage/Vandalism of Property
51d5475e-c124-4126-a196-bc4822327adf,***,2026-08-26T01:26:08.004Z,1,Destruction/Damage/Vandalism of Property
037e4a84-31e4-4814-8743-1efaba1b40c6,***,2026-08-26T12:25:20.581Z,152,Destruction/Damage/Vandalism of Property
